"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:19:18:603","2517250925683935","  15.150","  93.000"," 3100","  22.055"," 260.834","  72.454","  19.934"," 226.560","  62.933","102","0","   0.731","  13.392","   3.720","  28.000","  850"
"14:19:18:699","2517251184717876","  15.246","  90.000"," 3100","  23.387"," 263.077","  73.077","  20.935"," 228.569","  63.491","103","0","   1.139","  13.501","   3.750","  28.000","  850"
"14:19:18:801","2517251457927873","  15.347","  90.000"," 3100","  22.290"," 265.333","  73.704","  20.123"," 230.605","  64.057","104","0","   0.839","  13.586","   3.774","  28.000","  850"
"14:19:18:902","2517251730511356","  15.448","  93.000"," 3100","  22.238"," 267.578","  74.327","  20.100"," 232.635","  64.621","103","0","   0.746","  13.661","   3.795","  28.000","  850"
"14:19:19:000","2517251996341533","  15.546","  93.000"," 3100","  22.168"," 269.761","  74.934","  20.037"," 234.607","  65.169","104","0","   0.734","  13.734","   3.815","  28.000","  850"
"14:19:19:104","2517252276520893","  15.650","  90.000"," 3100","  22.059"," 272.050","  75.569","  19.914"," 236.674","  65.743","103","0","   0.706","  13.807","   3.835","  28.000","  850"
"14:19:19:199","2517252534930084","  15.746","  92.000"," 3100","  22.144"," 274.169","  76.158","  20.006"," 238.589","  66.275","104","0","   0.708","  13.875","   3.854","  28.000","  850"
"14:19:19:299","2517252803070909","  15.845","  93.000"," 3100","  22.193"," 276.373","  76.770","  20.060"," 240.581","  66.828","105","0","   0.717","  13.946","   3.874","  28.000","  850"
"14:19:19:404","2517253086539601","  15.950","  85.000"," 3100","  22.016"," 278.685","  77.412","  19.804"," 242.660","  67.406","103","0","   0.887","  14.039","   3.900","  28.000","  700"
"14:19:19:500","2517253347466839","  16.047","  91.000"," 3100","  22.242"," 280.834","  78.010","  20.088"," 244.602","  67.945","104","0","   0.770","  14.113","   3.920","  28.000","  700"
"14:19:19:599","2517253613007414","  16.145","  87.000"," 3100","  22.041"," 283.002","  78.612","  19.895"," 246.558","  68.488","105","0","   0.721","  14.184","   3.940","  28.000","  700"
"14:19:19:700","2517253885613709","  16.246","  86.000"," 3100","  23.091"," 285.334","  79.259","  20.659"," 248.644","  69.068","104","0","   1.138","  14.299","   3.972","  28.000","  850"
"14:19:19:800","2517254155746180","  16.346","  90.000"," 3100","  21.958"," 287.531","  79.870","  19.786"," 250.624","  69.618","104","0","   0.887","  14.388","   3.997","  28.000","  850"
"14:19:19:903","2517254434383690","  16.449","  89.000"," 3000","  22.200"," 289.822","  80.506","  20.044"," 252.692","  70.192","105","0","   0.787","  14.469","   4.019","  28.000","  850"
"14:19:20:003","2517254705732532","  16.550","  91.000"," 3000","  21.939"," 292.027","  81.118","  19.787"," 254.681","  70.745","105","0","   0.734","  14.543","   4.040","  28.000","  850"
"14:19:20:100","2517254966415591","  16.646","  93.000"," 3100","  21.526"," 294.105","  81.696","  19.408"," 256.555","  71.265","104","0","   0.715","  14.612","   4.059","  28.000","  850"
"14:19:20:199","2517255233671962","  16.745","  91.000"," 3100","  22.063"," 296.289","  82.302","  19.922"," 258.527","  71.813","104","0","   0.723","  14.684","   4.079","  28.000","  850"
"14:19:20:301","2517255510066870","  16.848","  90.000"," 3100","  22.108"," 298.552","  82.931","  19.949"," 260.569","  72.380","105","0","   0.724","  14.758","   4.099","  28.000","  850"
"14:19:20:404","2517255786094695","  16.950","  93.000"," 3100","  21.720"," 300.773","  83.548","  19.591"," 262.572","  72.937","104","0","   0.727","  14.832","   4.120","  28.000","  850"
"14:19:20:500","2517256044920511","  17.046","  92.000"," 3100","  21.946"," 302.876","  84.132","  19.811"," 264.471","  73.464","104","0","   0.713","  14.900","   4.139","  28.000","  850"
"14:19:20:599","2517256313167548","  17.145","  90.000"," 3100","  21.557"," 305.018","  84.727","  19.424"," 266.401","  74.000","104","0","   0.730","  14.973","   4.159","  28.000","  850"
"14:19:20:704","2517256596516402","  17.250","  87.000"," 3000","  22.653"," 307.395","  85.388","  20.216"," 268.523","  74.590","103","0","   1.142","  15.093","   4.192","  28.000","  850"
"14:19:20:799","2517256853765193","  17.345","  89.000"," 3100","  21.517"," 309.446","  85.957","  19.357"," 270.367","  75.102","103","0","   0.835","  15.172","   4.215","  28.000","  850"
"14:19:20:900","2517257126784642","  17.447","  92.000"," 3100","  22.377"," 311.708","  86.586","  20.214"," 272.411","  75.670","105","0","   0.723","  15.245","   4.235","  28.000","  850"
"14:19:20:999","2517257393583915","  17.545","  92.000"," 3100","  21.535"," 313.836","  87.177","  19.413"," 274.329","  76.203","105","0","   0.733","  15.318","   4.255","  28.000","  850"
"14:19:21:101","2517257669558370","  17.648","  88.000"," 3100","  21.787"," 316.063","  87.795","  19.629"," 276.336","  76.760","105","0","   0.722","  15.392","   4.275","  28.000","  850"
"14:19:21:203","2517257943479952","  17.749","  93.000"," 3000","  21.250"," 318.219","  88.394","  19.122"," 278.276","  77.299","104","0","   0.717","  15.464","   4.296","  28.000","  850"
"14:19:21:300","2517258205298844","  17.846","  91.000"," 3000","  21.576"," 320.312","  88.975","  19.443"," 280.161","  77.823","105","0","   0.717","  15.534","   4.315","  28.000","  850"
"14:19:21:404","2517258486505026","  17.950","  89.000"," 3100","  21.322"," 322.532","  89.592","  19.185"," 282.159","  78.378","104","0","   0.745","  15.611","   4.336","  28.000","  850"
"14:19:21:504","2517258755810808","  18.050","  91.000"," 3100","  21.554"," 324.682","  90.190","  19.421"," 284.096","  78.916","105","0","   0.707","  15.682","   4.356","  28.000","  850"
"14:19:21:600","2517259015293831","  18.146","  87.000"," 3100","  21.386"," 326.738","  90.760","  19.246"," 285.946","  79.429","105","0","   0.699","  15.749","   4.375","  28.000","  850"
"14:19:21:700","2517259287274443","  18.247","  87.000"," 3100","  22.544"," 329.009","  91.391","  20.071"," 287.968","  79.991","105","0","   1.149","  15.865","   4.407","  28.000","  850"
"14:19:21:801","2517259557748119","  18.347","  90.000"," 3100","  20.957"," 331.108","  91.974","  18.803"," 289.852","  80.514","103","0","   0.835","  15.949","   4.430","  28.000","  850"
"14:19:21:904","2517259836527688","  18.450","  93.000"," 3100","  21.619"," 333.340","  92.595","  19.484"," 291.863","  81.073","105","0","   0.729","  16.024","   4.451","  28.000","  850"
"14:19:22:002","2517260102360433","  18.549","  93.000"," 2900","  21.157"," 335.423","  93.173","  19.007"," 293.735","  81.593","104","0","   0.727","  16.095","   4.471","  28.000","  850"
"14:19:22:104","2517260376514149","  18.650","  89.000"," 3100","  20.585"," 337.514","  93.754","  18.455"," 295.609","  82.114","103","0","   0.704","  16.167","   4.491","  28.000","  850"
"14:19:22:204","2517260645678331","  18.750","  90.000"," 3100","  21.544"," 339.661","  94.350","  19.400"," 297.543","  82.651","104","0","   0.713","  16.238","   4.511","  28.000","  850"
"14:19:22:299","2517260903739696","  18.846","  91.000"," 3100","  20.963"," 341.665","  94.907","  18.841"," 299.344","  83.151","105","0","   0.702","  16.305","   4.529","  28.000","  850"
"14:19:22:400","2517261175873068","  18.946","  91.000"," 3000","  21.077"," 343.789","  95.497","  18.931"," 301.252","  83.681","103","0","   0.713","  16.377","   4.549","  28.000","  850"
"14:19:22:501","2517261448381551","  19.047","  92.000"," 3100","  21.386"," 345.948","  96.097","  19.249"," 303.195","  84.221","104","0","   0.711","  16.449","   4.569","  28.000","  850"
"14:19:22:604","2517261725663100","  19.150","  93.000"," 3000","  21.302"," 348.136","  96.704","  19.161"," 305.163","  84.767","105","0","   0.714","  16.522","   4.589","  28.000","  850"
"14:19:22:702","2517261991484076","  19.248","  89.000"," 3100","  21.870"," 350.289","  97.302","  19.432"," 307.076","  85.299","104","0","   1.144","  16.635","   4.621","  28.000","  850"
"14:19:22:803","2517262265306028","  19.350","  96.000"," 2900","  21.683"," 352.488","  97.913","  19.460"," 309.049","  85.847","104","0","   0.926","  16.729","   4.647","  28.000","  700"
"14:19:22:900","2517262526424588","  19.447","  97.000"," 3100","  20.830"," 354.503","  98.473","  18.711"," 310.859","  86.350","104","0","   0.730","  16.799","   4.666","  28.000","  700"
"14:19:23:003","2517262804363989","  19.549","  96.000"," 3000","  21.283"," 356.693","  99.082","  19.155"," 312.831","  86.897","105","0","   0.700","  16.871","   4.686","  28.000","  700"
"14:19:23:099","2517263064644580","  19.646","  97.000"," 2900","  21.151"," 358.732","  99.648","  19.016"," 314.664","  87.407","105","0","   0.679","  16.937","   4.705","  28.000","  700"
"14:19:23:200","2517263334776739","  19.746","  94.000"," 3100","  21.047"," 360.838"," 100.233","  18.923"," 316.557","  87.933","105","0","   0.681","  17.005","   4.724","  28.000","  700"
"14:19:23:300","2517263605736655","  19.846","  91.000"," 3000","  20.931"," 362.939"," 100.816","  18.748"," 318.439","  88.455","103","0","   0.827","  17.088","   4.747","  28.000","  600"
"14:19:23:403","2517263883208509","  19.949","  99.000"," 3000","  21.517"," 365.150"," 101.431","  19.381"," 320.431","  89.009","105","0","   0.761","  17.166","   4.768","  28.000","  600"
"14:19:23:500","2517264145007994","  20.046","  97.000"," 3000","  20.705"," 367.158"," 101.988","  18.582"," 322.232","  89.509","104","0","   0.685","  17.232","   4.787","  28.000","  600"
"14:19:23:600","2517264415228206","  20.146","  95.000"," 3000","  21.167"," 369.276"," 102.577","  19.041"," 324.138","  90.038","105","0","   0.699","  17.302","   4.806","  28.000","  600"
"14:19:23:703","2517264693853233","  20.249","  91.000"," 3100","  21.725"," 371.518"," 103.200","  19.308"," 326.131","  90.592","105","0","   1.102","  17.416","   4.838","  28.000","  800"
"14:19:23:803","2517264964426218","  20.350","  89.000"," 3000","  20.795"," 373.602"," 103.778","  18.638"," 327.998","  91.111","105","0","   0.820","  17.498","   4.861","  28.000","  800"
"14:19:23:899","2517265223352480","  20.445","  97.000"," 3000","  21.272"," 375.642"," 104.345","  19.137"," 329.834","  91.620","105","0","   0.693","  17.565","   4.879","  28.000","  800"
"14:19:24:004","2517265506477645","  20.550","  96.000"," 3100","  20.670"," 377.810"," 104.947","  18.527"," 331.777","  92.160","104","0","   0.710","  17.639","   4.900","  28.000","  800"
"14:19:24:104","2517265776523836","  20.650","  97.000"," 3100","  21.220"," 379.932"," 105.537","  19.103"," 333.687","  92.691","103","0","   0.677","  17.707","   4.919","  28.000","  800"
"14:19:24:204","2517266045559639","  20.750","  99.000"," 3100","  21.135"," 382.038"," 106.122","  19.015"," 335.582","  93.217","104","0","   0.680","  17.775","   4.937","  28.000","  800"
"14:19:24:304","2517266316477552","  20.850","  97.000"," 3100","  21.033"," 384.149"," 106.708","  18.919"," 337.481","  93.745","104","0","   0.687","  17.844","   4.957","  28.000","  800"
"14:19:24:404","2517266586489366","  20.950","  95.000"," 3000","  20.963"," 386.245"," 107.290","  18.838"," 339.365","  94.268","105","0","   0.676","  17.911","   4.975","  28.000","  800"
"14:19:24:502","2517266850090408","  21.048","  96.000"," 3100","  20.944"," 388.290"," 107.858","  18.817"," 341.202","  94.778","104","0","   0.686","  17.978","   4.994","  28.000","  800"
"14:19:24:600","2517267115267380","  21.146","  97.000"," 2900","  20.629"," 390.316"," 108.421","  18.513"," 343.020","  95.283","104","0","   0.680","  18.045","   5.012","  28.000","  800"
"14:19:24:704","2517267396509739","  21.250","  92.000"," 3000","  22.189"," 392.627"," 109.063","  19.714"," 345.073","  95.854","105","0","   1.086","  18.158","   5.044","  28.000","  850"
"14:19:24:801","2517267657743466","  21.347","  93.000"," 3100","  20.687"," 394.629"," 109.619","  18.526"," 346.866","  96.352","104","0","   0.810","  18.236","   5.066","  28.000","  850"
"14:19:24:903","2517267933260748","  21.449","  99.000"," 2900","  21.106"," 396.783"," 110.217","  18.969"," 348.802","  96.889","105","0","   0.768","  18.315","   5.087","  28.000","  850"
"14:19:25:004","2517268206505896","  21.550","  97.000"," 2900","  20.470"," 398.854"," 110.793","  18.350"," 350.659","  97.405","104","0","   0.683","  18.384","   5.107","  28.000","  850"
"14:19:25:101","2517268469232396","  21.648","  97.000"," 2900","  20.939"," 400.892"," 111.359","  18.821"," 352.490","  97.914","105","0","   0.696","  18.452","   5.125","  28.000","  850"
"14:19:25:202","2517268741784007","  21.749","  97.000"," 3000","  20.680"," 402.980"," 111.939","  18.561"," 354.364","  98.434","105","0","   0.678","  18.520","   5.144","  28.000","  850"
"14:19:25:304","2517269016505314","  21.850","  97.000"," 3000","  20.559"," 405.072"," 112.520","  18.429"," 356.239","  98.955","105","0","   0.676","  18.589","   5.164","  28.000","  850"
"14:19:25:404","2517269286497649","  21.950","  97.000"," 2900","  20.588"," 407.130"," 113.092","  18.470"," 358.086","  99.468","105","0","   0.675","  18.656","   5.182","  28.000","  850"
"14:19:25:504","2517269556515043","  22.050","  97.000"," 3000","  20.428"," 409.173"," 113.659","  18.311"," 359.917","  99.977","105","0","   0.676","  18.724","   5.201","  28.000","  850"
"14:19:25:600","2517269815272753","  22.146","  97.000"," 3100","  20.516"," 411.140"," 114.205","  18.394"," 361.680"," 100.467","104","0","   0.674","  18.789","   5.219","  28.000","  850"
"14:19:25:704","2517270096488229","  22.250","  94.000"," 3100","  21.773"," 413.407"," 114.835","  19.331"," 363.694"," 101.026","104","0","   1.068","  18.900","   5.250","  28.000","  850"
"14:19:25:803","2517270362729820","  22.349","  94.000"," 2900","  20.906"," 415.469"," 115.408","  18.744"," 365.542"," 101.539","104","0","   0.808","  18.980","   5.272","  28.000","  850"
"14:19:25:904","2517270636536112","  22.450","  97.000"," 3100","  20.476"," 417.545"," 115.985","  18.362"," 367.404"," 102.057","105","0","   0.686","  19.049","   5.291","  28.000","  850"
"14:19:26:000","2517270895431462","  22.546","  96.000"," 3100","  20.629"," 419.523"," 116.534","  18.496"," 369.178"," 102.549","105","0","   0.711","  19.117","   5.310","  28.000","  850"
"14:19:26:102","2517271172194083","  22.649","  97.000"," 3000","  20.512"," 421.626"," 117.118","  18.380"," 371.062"," 103.073","104","0","   0.682","  19.187","   5.330","  28.000","  850"
"14:19:26:200","2517271435945635","  22.746","  97.000"," 3000","  20.471"," 423.626"," 117.674","  18.362"," 372.856"," 103.571","105","0","   0.677","  19.253","   5.348","  28.000","  850"
"14:19:26:304","2517271716163971","  22.850","  97.000"," 3000","  20.494"," 425.753"," 118.265","  18.367"," 374.762"," 104.101","105","0","   0.683","  19.324","   5.368","  28.000","  850"
"14:19:26:404","2517271986510450","  22.950","  96.000"," 3000","  20.258"," 427.781"," 118.828","  18.130"," 376.577"," 104.605","103","0","   0.678","  19.392","   5.387","  28.000","  850"
"14:19:26:504","2517272256494766","  23.050","  99.000"," 3000","  20.729"," 429.854"," 119.404","  18.613"," 378.438"," 105.122","104","0","   0.677","  19.460","   5.406","  28.000","  850"
"14:19:26:601","2517272518258578","  23.147","  97.000"," 2900","  20.271"," 431.820"," 119.950","  18.147"," 380.198"," 105.611","104","0","   0.682","  19.526","   5.424","  28.000","  850"
"14:19:26:703","2517272794305087","  23.250","  93.000"," 3000","  21.678"," 434.036"," 120.566","  19.146"," 382.155"," 106.154","105","0","   1.090","  19.637","   5.455","  28.000","  850"
"14:19:26:799","2517273053309235","  23.346","  93.000"," 2900","  20.169"," 435.971"," 121.103","  18.011"," 383.883"," 106.634","103","0","   0.811","  19.715","   5.476","  28.000","  850"
