"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:27:35:928","2518593636488730","  15.114","  99.000"," 3100","  22.119"," 323.423","  89.840","  19.979"," 289.878","  80.522","104","0","   0.748","  11.919","   3.311","  28.000","  850"
"14:27:36:025","2518593898763613","  15.212","  99.000"," 2900","  22.131"," 325.573","  90.437","  20.011"," 291.822","  81.062","105","0","   0.696","  11.986","   3.330","  28.000","  850"
"14:27:36:127","2518594175098809","  15.314","  99.000"," 3100","  22.244"," 327.850","  91.069","  20.139"," 293.883","  81.634","105","0","   0.665","  12.054","   3.348","  28.000","  850"
"14:27:36:223","2518594434058443","  15.410","  99.000"," 3000","  22.381"," 329.997","  91.666","  20.240"," 295.825","  82.174","105","0","   0.765","  12.128","   3.369","  28.000","  850"
"14:27:36:323","2518594704168465","  15.510","  99.000"," 3000","  22.075"," 332.206","  92.279","  19.954"," 297.821","  82.728","104","0","   0.730","  12.201","   3.389","  28.000","  850"
"14:27:36:426","2518594979918868","  15.612","  99.000"," 3000","  22.858"," 334.540","  92.928","  20.489"," 299.914","  83.309","105","0","   0.786","  12.281","   3.411","  28.000","  850"
"14:27:36:527","2518595253705960","  15.714","  96.000"," 2800","  12.006"," 335.758","  93.266","   9.730"," 300.901","  83.584"," 94","0","   0.620","  12.344","   3.429","  28.000","  850"
"14:27:36:623","2518595513595300","  15.810","  99.000"," 3100","  22.161"," 337.891","  93.859","  20.052"," 302.831","  84.120","102","0","   0.676","  12.409","   3.447","  28.000","  850"
"14:27:36:723","2518595783381013","  15.910","  95.000"," 3100","  24.188"," 340.309","  94.530","  21.755"," 305.005","  84.724","103","0","   1.068","  12.516","   3.477","  28.000","  850"
"14:27:36:828","2518596066496380","  16.015","  99.000"," 3100","  22.771"," 342.697","  95.193","  20.630"," 307.169","  85.325","105","0","   0.804","  12.600","   3.500","  28.000","  850"
"14:27:36:927","2518596333285561","  16.113","  99.000"," 3000","  21.950"," 344.866","  95.796","  19.808"," 309.126","  85.868","105","0","   0.757","  12.675","   3.521","  28.000","  850"
"14:27:37:027","2518596605011578","  16.214","  97.000"," 3000","  21.745"," 347.054","  96.404","  19.638"," 311.103","  86.417","104","0","   0.763","  12.752","   3.542","  28.000","  850"
"14:27:37:125","2518596866949243","  16.311","  99.000"," 3000","  22.061"," 349.195","  96.999","  19.953"," 313.039","  86.955","104","0","   0.665","  12.816","   3.560","  28.000","  850"
"14:27:37:228","2518597146459630","  16.415","  99.000"," 3100","  22.518"," 351.526","  97.646","  20.393"," 315.150","  87.542","105","0","   0.665","  12.885","   3.579","  28.000","  850"
"14:27:37:326","2518597409637168","  16.512","  99.000"," 3100","  21.791"," 353.651","  98.236","  19.695"," 317.070","  88.075","104","0","   0.664","  12.950","   3.597","  28.000","  850"
"14:27:37:425","2518597678700622","  16.612","  99.000"," 3100","  22.423"," 355.885","  98.857","  20.287"," 319.092","  88.637","104","0","   0.744","  13.024","   3.618","  28.000","  850"
"14:27:37:528","2518597955133477","  16.714","  99.000"," 3100","  21.572"," 358.094","  99.471","  19.471"," 321.086","  89.190","104","0","   0.672","  13.093","   3.637","  28.000","  850"
"14:27:37:624","2518598215267515","  16.811","  95.000"," 2900","  22.433"," 360.256"," 100.071","  20.283"," 323.040","  89.733","105","0","   0.775","  13.167","   3.658","  28.000","  850"
"14:27:37:726","2518598491564896","  16.913","  99.000"," 3000","  23.113"," 362.622"," 100.728","  20.699"," 325.159","  90.322","105","0","   1.151","  13.285","   3.690","  28.000","  850"
"14:27:37:824","2518598756003742","  17.011","  99.000"," 3000","  21.670"," 364.744"," 101.318","  19.541"," 327.073","  90.854","104","0","   0.682","  13.352","   3.709","  28.000","  850"
"14:27:37:925","2518599027725832","  17.111","  99.000"," 3000","  22.149"," 366.974"," 101.937","  20.028"," 329.089","  91.413","105","0","   0.705","  13.423","   3.729","  28.000","  850"
"14:27:38:028","2518599306541527","  17.215","  99.000"," 3100","  20.615"," 369.103"," 102.528","  18.455"," 330.995","  91.943","103","0","   0.835","  13.509","   3.753","  28.000","  850"
"14:27:38:128","2518599576469656","  17.315","  99.000"," 3000","  22.446"," 371.347"," 103.152","  20.315"," 333.026","  92.507","105","0","   0.732","  13.582","   3.773","  28.000","  850"
"14:27:38:226","2518599839292390","  17.412","  99.000"," 3100","  21.843"," 373.473"," 103.743","  19.736"," 334.947","  93.041","105","0","   0.665","  13.647","   3.791","  28.000","  850"
"14:27:38:328","2518600116456498","  17.515","  99.000"," 3000","  21.520"," 375.683"," 104.356","  19.401"," 336.939","  93.594","104","0","   0.660","  13.715","   3.810","  28.000","  850"
"14:27:38:428","2518600386472383","  17.615","  99.000"," 3100","  21.899"," 377.873"," 104.965","  19.790"," 338.918","  94.144","104","0","   0.671","  13.782","   3.828","  28.000","  850"
"14:27:38:524","2518600645314135","  17.711","  99.000"," 3100","  21.588"," 379.943"," 105.540","  19.479"," 340.786","  94.663","104","0","   0.658","  13.845","   3.846","  28.000","  850"
"14:27:38:625","2518600918049529","  17.812","  99.000"," 3000","  21.846"," 382.150"," 106.153","  19.748"," 342.781","  95.217","105","0","   0.666","  13.912","   3.865","  28.000","  850"
"14:27:38:723","2518601182985289","  17.910","  97.000"," 2900","  22.830"," 384.390"," 106.775","  20.410"," 344.784","  95.773","104","0","   1.052","  14.016","   3.893","  28.000","  850"
"14:27:38:828","2518601466495765","  18.015","  98.000"," 3000","  21.798"," 386.680"," 107.411","  19.657"," 346.848","  96.347","104","0","   0.839","  14.104","   3.918","  28.000","  850"
"14:27:38:928","2518601736590388","  18.115","  99.000"," 3100","  21.995"," 388.880"," 108.022","  19.874"," 348.837","  96.899","105","0","   0.752","  14.179","   3.939","  28.000","  850"
"14:27:39:025","2518601998190925","  18.212","  99.000"," 3000","  21.624"," 390.975"," 108.604","  19.499"," 350.726","  97.424","105","0","   0.761","  14.253","   3.959","  28.000","  850"
"14:27:39:128","2518602276490080","  18.315","  99.000"," 3100","  21.584"," 393.201"," 109.222","  19.467"," 352.733","  97.981","104","0","   0.713","  14.326","   3.980","  28.000","  850"
"14:27:39:227","2518602543720003","  18.414","  99.000"," 2900","  21.814"," 395.360"," 109.822","  19.443"," 354.657","  98.516","105","0","   0.675","  14.393","   3.998","  28.000","  850"
"14:27:39:323","2518602803260878","  18.510","  99.000"," 3000","  21.348"," 397.412"," 110.392","  19.242"," 356.507","  99.030","104","0","   0.672","  14.458","   4.016","  28.000","  850"
"14:27:39:425","2518603078761927","  18.612","  99.000"," 3000","  21.121"," 399.568"," 110.991","  19.010"," 358.447","  99.569","104","0","   0.701","  14.529","   4.036","  28.000","  850"
"14:27:39:528","2518603356532653","  18.715","  73.000"," 3000","  19.138"," 401.537"," 111.538","  16.952"," 360.191"," 100.053"," 97","0","   0.766","  14.608","   4.058","  28.000","  850"
"14:27:39:624","2518603615251633","  18.811","  99.000"," 3000","  21.208"," 403.569"," 112.103","  18.823"," 361.995"," 100.554","102","0","   0.737","  14.679","   4.077","  28.000","  850"
"14:27:39:723","2518603882982136","  18.910","  96.000"," 3000","  22.388"," 405.789"," 112.719","  19.942"," 363.973"," 101.104","103","0","   1.062","  14.784","   4.107","  28.000","  850"
"14:27:39:825","2518604157110715","  19.011","  97.000"," 3000","  21.280"," 407.950"," 113.319","  19.129"," 365.915"," 101.643","103","0","   0.826","  14.868","   4.130","  28.000","  850"
"14:27:39:927","2518604432490669","  19.113","  99.000"," 3000","  21.126"," 410.105"," 113.918","  19.018"," 367.855"," 102.182","103","0","   0.690","  14.938","   4.149","  28.000","  850"
"14:27:40:027","2518604703844533","  19.214","  99.000"," 3000","  20.955"," 412.211"," 114.503","  18.854"," 369.750"," 102.708","103","0","   0.692","  15.008","   4.169","  28.000","  850"
"14:27:40:128","2518604976481986","  19.315","  99.000"," 3000","  21.282"," 414.360"," 115.100","  19.153"," 371.684"," 103.246","104","0","   0.668","  15.075","   4.188","  28.000","  850"
"14:27:40:225","2518605238066947","  19.412","  99.000"," 3000","  21.274"," 416.422"," 115.673","  18.911"," 373.517"," 103.755","104","0","   0.768","  15.150","   4.208","  28.000","  850"
"14:27:40:326","2518605509590950","  19.512","  99.000"," 3000","  21.108"," 418.545"," 116.262","  18.742"," 375.402"," 104.278","103","0","   0.765","  15.227","   4.230","  28.000","  850"
"14:27:40:424","2518605775406115","  19.611","  99.000"," 3000","  21.459"," 420.658"," 116.849","  19.061"," 377.279"," 104.800","104","0","   0.684","  15.294","   4.248","  28.000","  850"
"14:27:40:525","2518606048107168","  19.712","  99.000"," 3000","  21.141"," 422.793"," 117.443","  19.026"," 379.200"," 105.333","104","0","   0.669","  15.362","   4.267","  28.000","  850"
"14:27:40:626","2518606319098044","  19.812","  99.000"," 3000","  21.013"," 424.902"," 118.028","  18.903"," 381.098"," 105.861","104","0","   0.668","  15.429","   4.286","  28.000","  850"
"14:27:40:727","2518606591860609","  19.913","  95.000"," 3000","  22.131"," 427.138"," 118.650","  19.699"," 383.088"," 106.413","104","0","   1.081","  15.538","   4.316","  28.000","  850"
"14:27:40:828","2518606864568127","  20.014","  99.000"," 3000","  21.448"," 429.305"," 119.251","  19.310"," 385.039"," 106.955","104","0","   0.773","  15.616","   4.338","  28.000","  850"
"14:27:40:925","2518607126333655","  20.111","  99.000"," 3000","  21.846"," 431.423"," 119.840","  19.693"," 386.948"," 107.486","104","0","   0.686","  15.682","   4.356","  28.000","  850"
"14:27:41:028","2518607406473496","  20.215","  99.000"," 3000","  21.298"," 433.633"," 120.454","  19.164"," 388.937"," 108.038","104","0","   0.684","  15.753","   4.376","  28.000","  850"
"14:27:41:127","2518607671486506","  20.313","  99.000"," 3000","  20.974"," 435.692"," 121.026","  18.871"," 390.789"," 108.553","104","0","   0.664","  15.819","   4.394","  28.000","  850"
"14:27:41:224","2518607935419351","  20.411"," 100.000"," 3000","  21.719"," 437.815"," 121.615","  19.576"," 392.703"," 109.084","104","0","   0.666","  15.884","   4.412","  28.000","  850"
"14:27:41:326","2518608210828549","  20.513","  99.000"," 3000","  21.472"," 440.006"," 122.224","  19.346"," 394.677"," 109.632","104","0","   0.659","  15.951","   4.431","  28.000","  850"
"14:27:41:429","2518608486469455","  20.615","  99.000"," 3000","  21.102"," 442.160"," 122.822","  18.995"," 396.616"," 110.171","104","0","   0.662","  16.018","   4.450","  28.000","  850"
"14:27:41:529","2518608756556203","  20.715","  99.000"," 3000","  21.083"," 444.269"," 123.408","  18.977"," 398.514"," 110.698","104","0","   0.657","  16.084","   4.468","  28.000","  850"
"14:27:41:626","2518609018287489","  20.812","  99.000"," 3000","  21.073"," 446.312"," 123.976","  18.948"," 400.351"," 111.209","104","0","   0.684","  16.151","   4.486","  28.000","  850"
"14:27:41:726","2518609290175419","  20.913","  95.000"," 3000","  22.278"," 448.556"," 124.599","  19.835"," 402.349"," 111.764","104","0","   1.088","  16.260","   4.517","  28.000","  850"
"14:27:41:829","2518609566715929","  21.015","  99.000"," 3000","  21.182"," 450.726"," 125.202","  19.042"," 404.299"," 112.305","105","0","   0.815","  16.344","   4.540","  28.000","  850"
"14:27:41:928","2518609835206359","  21.115","  99.000"," 3000","  21.540"," 452.868"," 125.797","  19.145"," 406.203"," 112.834","104","0","   0.736","  16.417","   4.560","  28.000","  850"
"14:27:42:027","2518610101351875","  21.213","  99.000"," 3000","  20.819"," 454.920"," 126.367","  18.708"," 408.048"," 113.347","104","0","   0.692","  16.485","   4.579","  28.000","  850"
"14:27:42:126","2518610370226611","  21.313","  99.000"," 3000","  21.167"," 457.028"," 126.952","  19.047"," 409.945"," 113.874","104","0","   0.667","  16.551","   4.598","  28.000","  850"
"14:27:42:229","2518610646321996","  21.415","  99.000"," 3000","  21.066"," 459.183"," 127.551","  18.950"," 411.883"," 114.412","104","0","   0.676","  16.621","   4.617","  28.000","  850"
"14:27:42:325","2518610905976484","  21.511","  99.000"," 3000","  21.030"," 461.205"," 128.113","  18.913"," 413.702"," 114.917","104","0","   0.687","  16.687","   4.635","  28.000","  850"
"14:27:42:427","2518611180809763","  21.613","  99.000"," 3000","  21.304"," 463.374"," 128.715","  19.179"," 415.654"," 115.459","105","0","   0.677","  16.756","   4.654","  28.000","  850"
"14:27:42:529","2518611456481053","  21.715","  99.000"," 3000","  20.982"," 465.517"," 129.310","  18.863"," 417.580"," 115.994","104","0","   0.662","  16.823","   4.673","  28.000","  850"
"14:27:42:624","2518611715221045","  21.811","  98.000"," 3000","  21.310"," 467.559"," 129.877","  19.178"," 419.418"," 116.505","105","0","   0.678","  16.888","   4.691","  28.000","  850"
"14:27:42:725","2518611985630578","  21.911","  95.000"," 3000","  22.354"," 469.798"," 130.499","  19.870"," 421.408"," 117.058","105","0","   1.176","  17.006","   4.724","  28.000","  800"
"14:27:42:827","2518612261415661","  22.013","  99.000"," 3000","  21.024"," 471.945"," 131.096","  18.884"," 423.337"," 117.594","105","0","   0.731","  17.081","   4.745","  28.000","  800"
"14:27:42:929","2518612536463128","  22.115","  99.000"," 3000","  21.022"," 474.087"," 131.691","  18.885"," 425.261"," 118.128","104","0","   0.712","  17.153","   4.765","  28.000","  800"
"14:27:43:029","2518612806477954","  22.215","  99.000"," 3000","  20.832"," 476.171"," 132.270","  18.704"," 427.132"," 118.648","104","0","   0.662","  17.219","   4.783","  28.000","  800"
"14:27:43:125","2518613067726765","  22.312","  99.000"," 3000","  21.252"," 478.227"," 132.841","  19.121"," 428.982"," 119.162","105","0","   0.658","  17.283","   4.801","  28.000","  800"
"14:27:43:229","2518613346478899","  22.415","  99.000"," 3000","  20.768"," 480.371"," 133.437","  18.645"," 430.907"," 119.697","104","0","   0.672","  17.352","   4.820","  28.000","  800"
"14:27:43:325","2518613606906526","  22.512","  99.000"," 3000","  20.803"," 482.378"," 133.994","  18.693"," 432.711"," 120.197","105","0","   0.659","  17.416","   4.838","  28.000","  800"
"14:27:43:429","2518613887147320","  22.616","  99.000"," 3000","  20.965"," 484.554"," 134.598","  18.835"," 434.666"," 120.740","105","0","   0.666","  17.485","   4.857","  28.000","  800"
"14:27:43:524","2518614144473988","  22.711","  99.000"," 3000","  20.911"," 486.548"," 135.152","  18.773"," 436.455"," 121.238","104","0","   0.670","  17.549","   4.875","  28.000","  800"
"14:27:43:626","2518614417791124","  22.812","  99.000"," 3000","  20.891"," 488.662"," 135.740","  18.772"," 438.355"," 121.765","104","0","   0.665","  17.616","   4.893","  28.000","  800"
"14:27:43:725","2518614685297653","  22.911","  96.000"," 2900","  22.123"," 490.855"," 136.348","  19.679"," 440.305"," 122.307","105","0","   1.110","  17.726","   4.924","  28.000","  850"
"14:27:43:826","2518614957959985","  23.012","  99.000"," 3000","  20.927"," 492.968"," 136.936","  18.791"," 442.203"," 122.834","104","0","   0.807","  17.808","   4.947","  28.000","  850"
"14:27:43:926","2518615230333495","  23.113","  99.000"," 3000","  20.854"," 495.072"," 137.520","  18.720"," 444.092"," 123.359","104","0","   0.697","  17.878","   4.966","  28.000","  850"
"14:27:44:029","2518615506479916","  23.215","  99.000"," 3000","  20.782"," 497.198"," 138.110","  18.661"," 446.001"," 123.889","105","0","   0.684","  17.948","   4.986","  28.000","  850"
"14:27:44:125","2518615767119778","  23.312","  99.000"," 3000","  20.860"," 499.212"," 138.670","  18.725"," 447.808"," 124.391","104","0","   0.663","  18.012","   5.003","  28.000","  850"
